YearStart,LocationDesc,Question,Data_Value
2015,Illinois,Percentage of older adults who are eating 2 or more fruits daily,36.28333333333333
2015,Illinois,Percentage of older adults who are eating 3 or more vegetables daily,16.929411764705883
2015,Illinois,Percentage of older adults who are experiencing frequent mental distress,8.879999999999999
2015,Illinois,Percentage of older adults who had a cholesterol screening within the past 5 years,91.2421052631579
2015,Illinois,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,87.61875
2015,Illinois,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,54.37894736842105
2015,Illinois,Percentage of older adults who have not had any leisure time physical activity in the past month,31.33888888888889
2015,Illinois,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,14.15625
2015,Illinois,Percentage of older adults who provided care for a friend or family member within the past month,20.511764705882353
2015,Illinois,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,9.818181818181818
2015,Illinois,Percentage of older adults who provided care to a friend or family member for six months or more,72.0
2015,Illinois,Percentage of older adults who reported binge drinking within the past 30 days,13.1625
2015,Illinois,Percentage of older adults who reported influenza vaccine within the past year,46.93333333333333
2015,Illinois,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",28.826315789473686
2015,Illinois,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",71.17368421052632
2015,Illinois,Percentage of older adults with a lifetime diagnosis of depression,14.81764705882353
2015,Illinois,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,47.27272727272727
2015,Illinois,Physically unhealthy days (mean number of days in past month),5.616666666666666
2015,Illinois,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,31.073333333333334
2015,Indiana,Average of 20 or more hours of care per week provided to a friend or family member,30.825
2015,Indiana,Fair or poor health among older adults with doctor-diagnosed arthritis,36.353846153846156
2015,Indiana,Mean number of days with activity limitations in the past month,5.985714285714286
2015,Indiana,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",56.128571428571426
2015,Indiana,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,18.707142857142856
2015,Indiana,Percentage of older adults ever told they have arthritis,45.525
2015,Indiana,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",35.0375
2015,Indiana,Percentage of older adults who are eating 2 or more fruits daily,27.0375
2015,Indiana,Percentage of older adults who are eating 3 or more vegetables daily,14.62857142857143
2015,Indiana,Percentage of older adults who are experiencing frequent mental distress,10.161538461538461
2015,Indiana,Percentage of older adults who had a cholesterol screening within the past 5 years,91.125
2015,Indiana,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,90.74666666666667
2015,Indiana,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,53.95
2015,Indiana,Percentage of older adults who have not had any leisure time physical activity in the past month,36.88125
2015,Indiana,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,18.321428571428573
2015,Indiana,Percentage of older adults who provided care for a friend or family member within the past month,22.928571428571427
2015,Indiana,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,12.950000000000001
2015,Indiana,Percentage of older adults who provided care to a friend or family member for six months or more,73.34166666666667
2015,Indiana,Percentage of older adults who reported binge drinking within the past 30 days,8.083333333333334
2015,Indiana,Percentage of older adults who reported influenza vaccine within the past year,48.85
2015,Indiana,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",26.91875
2015,Indiana,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",73.08125
2015,Indiana,Percentage of older adults with a lifetime diagnosis of depression,19.614285714285717
2015,Indiana,Physically unhealthy days (mean number of days in past month),5.7875
2015,Indiana,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,25.153846153846153
2015,Iowa,Average of 20 or more hours of care per week provided to a friend or family member,22.616666666666664
2015,Iowa,Fair or poor health among older adults with doctor-diagnosed arthritis,27.191666666666666
2015,Iowa,Mean number of days with activity limitations in the past month,5.45
2015,Iowa,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",63.5
2015,Iowa,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,17.391666666666666
2015,Iowa,Percentage of older adults ever told they have arthritis,42.84285714285714
2015,Iowa,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",33.5
2015,Iowa,Percentage of older adults who are eating 2 or more fruits daily,28.316666666666666
2015,Iowa,Percentage of older adults who are eating 3 or more vegetables daily,12.158333333333333
2015,Iowa,Percentage of older adults who are experiencing frequent mental distress,6.516666666666667
